lat,lng,name,url,
34.0487859967 , -118.261002049 , Mendocino Farms , https://foursquare.com/item/5483ff5a498e9f3f79315cd4 , 
34.0490325949 , -118.26059103 , Sprinkles Cupcakes , https://foursquare.com/item/514cc760e4b0fbc8360800db , 
34.0463768239 , -118.262895048 , The Original Pantry , https://foursquare.com/item/4cf7f0a887a55941bb336c2c , 
34.04753995 , -118.2569714 , SUGARFISH , https://foursquare.com/item/4cc1e630cdb59c7417592c48 , 
34.0494348425 , -118.257667422 , Takami Sushi , https://foursquare.com/item/4e36bfd981dc9341e0bdbb03 , 
34.0470746664 , -118.256567717 , Bottega Louie , https://foursquare.com/item/4b6c61b970c603bb109391b4 , 
34.0453344944 , -118.262028694 , Faith & Flower , https://foursquare.com/item/535ed24e498e03a0fc11db8a , 
34.0511730311 , -118.257102032 , Drago Centro , https://foursquare.com/item/4d2a65748e102c0f22abd06e , 
34.050081546 , -118.256857395 , Rooftop Bar at The Standard , https://foursquare.com/item/4c617a79924b76b0b753fdb9 , 
34.0510732453 , -118.257279048 , Chaya , https://foursquare.com/item/4bd59e6270c603bbfb4999b4 , 
34.0467390804 , -118.256149292 , Boba 7 aka. @Labobatory , https://foursquare.com/item/5231292211d28193cc038487 , 
34.0486859048 , -118.258536458 , Octopus Japanese Restaurant , https://foursquare.com/item/4d3a0694cc48224b241b394f , 
34.0487481314 , -118.260676861 , FIGat7th , https://foursquare.com/item/51ca1398e4b0887919fa4a8b , 
34.0488686688 , -118.258843632 , Wokcano , https://foursquare.com/item/4e8e6ac1775b89b050d23923 , 
34.048441443 , -118.258257508 , The Counter , https://foursquare.com/item/50482b00e4b00f91b9a79047 , 
34.0469791023 , -118.260644674 , Bar | Kitchen , https://foursquare.com/item/4d3e8bcfac038eecac196cfc , 
34.0451935335 , -118.2567537 , Colori Kitchen , https://foursquare.com/item/4b7634ab70c603bbcf2192b4 , 
34.049160696 , -118.255097744 , The Water Grill , https://foursquare.com/item/4b62f71870c603bbc51091b4 , 
34.04981724 , -118.2576729 , Public School 612 , https://foursquare.com/item/4d8424e38de9721ea8c82b51 , 
34.045081 , -118.265784 , Yard House , https://foursquare.com/item/4cad0b918882199cfd4147d4 , 
34.0478312685 , -118.261578764 , Soleto , https://foursquare.com/item/504ffa81e4b0fd41b57aadd1 , 
34.0443995377 , -118.260687995 , Grand Hope Park , https://foursquare.com/item/4dc87a39091a2f566c7a84df , 
34.048877 , -118.260492 , Morton's The Steakhouse , https://foursquare.com/item/4d8003654a984eb95d0c22e8 , 
34.0471281759 , -118.256022803 , Seven Grand , https://foursquare.com/item/4b71877570c603bb4cdb91b4 , 
34.0523837263 , -118.263514457 , Plan Check , https://foursquare.com/item/5532811c498ee4288fa764df , 
34.0445914264 , -118.264428051 , The GRAMMY Museum , https://foursquare.com/item/4ba3f26970c603bbe20595b4 , 
34.0453269927 , -118.26637708 , WP24 by Wolfgang Puck , https://foursquare.com/item/4c9a8ed0775abfb7e0644c67 , 
34.0514504965 , -118.255934715 , Mendocino Farms , https://foursquare.com/item/4f1ba977e4b0065cbb144b04 , 
34.0443432694 , -118.267060518 , Nokia Theatre , https://foursquare.com/item/505f43a7e4b02078ac3e18aa , 
34.044834 , -118.264482 , Fleming's Prime Steakhouse & Wine Bar , https://foursquare.com/item/4c811abd6bd49521c458bdd2 , 
34.0477028529 , -118.254521007 , Cicada Club , https://foursquare.com/item/4d002e092ba98eecbfb255fd , 
34.0497009777 , -118.258609516 , 800 Degrees Neapolitan Pizzeria , https://foursquare.com/item/54c45fea498e6ce13e97eac6 , 
34.0444664003 , -118.263862765 , Caña Rum Bar , https://foursquare.com/item/4bacfedf70c603bbb5c595b4 , 
34.0512043329 , -118.25834685 , Jonathan Club Town , https://foursquare.com/item/4e0682f218a8382643aeaa29 , 
34.044971 , -118.263978 , Katsuya LA Live , https://foursquare.com/item/4ce186e0d58c60fc8a7ea66f , 
34.0437261818 , -118.266089637 , STAPLES Center VIP SUITES , https://foursquare.com/item/5245a6d611d24c95ff9725ee , 
34.04905729 , -118.260605 , California Pizza Kitchen , https://foursquare.com/item/4c706167b5a5236af6385052 , 
34.0516930972 , -118.266689175 , Monty Bar , https://foursquare.com/item/50ebac7de4b0fccc7b116aef , 
34.0483925506 , -118.252973557 , Pershing Square , https://foursquare.com/item/4e79cefab9937f472d88f5d6 , 
34.0459068439 , -118.267639042 , Regal Cinemas LA LIVE 14 , https://foursquare.com/item/4c26abbe905a0f479ec66360 , 
34.0429004967 , -118.257513166 , The Stocking Frame , https://foursquare.com/item/520ef37711d29a4ddc6d1ec9 , 
34.0457422647 , -118.264353821 , Veranda Bar at the Hotel Figueroa , https://foursquare.com/item/4c937d87a25fef3b21981123 , 
34.0482859521 , -118.254458194 , Tender Greens , https://foursquare.com/item/54a3022d498e71a1c98e97a5 , 
34.0497674759 , -118.256616666 , SPiN Standard , https://foursquare.com/item/512ab7bfe4b0f4c9912bbc07 , 
34.0484329962 , -118.255668768 , Casey's Irish Pub , https://foursquare.com/item/4d83a75637ddba7acd78a7e4 , 
34.048786196 , -118.260825037 , H&M , https://foursquare.com/item/538259e511d2e2f8b168dc3c , 
34.0522740714 , -118.263400257 , Starbucks , https://foursquare.com/item/4cd580d87da9a35d7cf2e9b9 , 
34.0486402849 , -118.261026585 , Pizza Studio - Fig@7 , https://foursquare.com/item/53e3f54b498e173bf1bba327 , 
34.0486592363 , -118.256728649 , Tossed , https://foursquare.com/item/5122d00de4b09e75ef14c231 , 
34.0429253793 , -118.264359531 , Palm Restaurant , https://foursquare.com/item/4b62124470c603bb930691b4 , 
34.044330089 , -118.260653734 , FIDM Museum & Gallery , https://foursquare.com/item/50411452e4b0af4f728d32fd , 
34.0453045935 , -118.259922844 , Simply Salad , https://foursquare.com/item/4c8fe40f3790199c96f3916b , 
34.0525941416 , -118.256845074 , Border Grill , https://foursquare.com/item/4d1bc3dbcd692d43fa32f160 , 
34.0426497147 , -118.263401985 , BottleRock LA , https://foursquare.com/item/4e386ce218a8d2fcc6215789 , 
34.0511024386 , -118.255994252 , Cafe Pinot , https://foursquare.com/item/4ed553430e61888eab5fbc97 , 
34.0502683744 , -118.257221946 , The Biergarten at The Standard, Downtown LA , https://foursquare.com/item/4f26dbbbe4b01b0c61dd3509 , 
34.0465790655 , -118.26123476 , Honeycut , https://foursquare.com/item/52f965f4498e76f0926942e3 , 
34.04583822 , -118.2612171 , Robeks Fresh Juices & Smoothies , https://foursquare.com/item/5089e618e4b0cc370292ffaa , 
34.0487259076 , -118.2553339 , Industriel Restaurant , https://foursquare.com/item/4fd3ff22e4b0052fbbcdaa96 , 
34.0445521833 , -118.265161514 , Club Nokia , https://foursquare.com/item/4cdaf03239172d43975482d8 , 
34.045298935 , -118.26492548 , Rosa Mexicano , https://foursquare.com/item/4dc85728cc3f1477f4c751ee , 
34.0494494737 , -118.256519592 , Sixth St Tavern , https://foursquare.com/item/518f2084498e739d0219c744 , 
34.047056 , -118.256124 , Soi 7 , https://foursquare.com/item/50553fa7e4b07ba3e6c5ff6f , 
34.0494103966 , -118.256610632 , Library Bar , https://foursquare.com/item/4c8116a3d6ebbfb79aae41a4 , 
34.0431281763 , -118.260665155 , Yojie Japanese Fondue , https://foursquare.com/item/4b757ccc70c603bb831492b4 , 
34.0449887661 , -118.256228371 , Golden Gopher , https://foursquare.com/item/4dcd56ef1850aa6414cc61f4 , 
34.0457197763 , -118.261247581 , Starbucks , https://foursquare.com/item/4feb3ddee4b0f4961b749943 , 
34.0451126099 , -118.256660461 , Pellicola Pizzeria , https://foursquare.com/item/5458393a498eb9378d37c6c6 , 
34.0476458261 , -118.261342049 , Local Table LA , https://foursquare.com/item/53d6c50c498e31a6269d5875 , 
34.0488278342 , -118.260967788 , George's Greek Grill , https://foursquare.com/item/51fc1331498e7a240efe9a9c , 
34.0497082898 , -118.2564682 , 24/7 Restaurant at The Standard, Downtown LA , https://foursquare.com/item/4c603912048b952194053478 , 
34.045298935 , -118.260784149 , Panini Cafe , https://foursquare.com/item/4b180d9f70c603bb3c388fb4 , 
